Date / Time,Temperature [C],DissolvedOxygen [mg/l],Time (s) Run 1,pH Run 3,Voltage (mV) Run 3,Conductivity (µS/cm) Run 1
4/17/2022 8:51,12.1,477.51,311760,7.86,-54,600.3
4/17/2022 8:53,12.1,478.04,311880,7.86,-54,601
4/17/2022 8:55,12.1,478.3,312000,7.86,-54,601.3
4/17/2022 8:57,12.1,478.04,312120,7.86,-54,601
4/17/2022 8:59,12.1,477.51,312240,7.86,-54,600.3
4/17/2022 9:01,12.1,478.57,312360,7.86,-54,601.7
4/17/2022 9:03,12.1,478.57,312480,7.88,-55,601.7
4/17/2022 9:05,12.1,478.84,312600,7.86,-54,602
4/17/2022 9:07,12.1,479.1,312720,7.88,-55,602.3
4/17/2022 9:09,12.1,479.1,312840,7.86,-54,602.3
4/17/2022 9:11,12.2,479.37,312960,7.88,-55,602.7
4/17/2022 9:13,12.1,479.9,313080,7.88,-55,603.3
4/17/2022 9:15,12.1,479.9,313200,7.88,-55,603.3
4/17/2022 9:17,12.2,479.9,313320,7.86,-54,603.3
4/17/2022 9:19,12.2,480.16,313440,7.88,-55,603.7
4/17/2022 9:21,12.2,479.9,313560,7.89,-56,603.3
4/17/2022 9:23,12.2,479.9,313680,7.89,-56,603.3
4/17/2022 9:25,12.2,480.16,313800,7.89,-56,603.7
4/17/2022 9:27,12.2,479.9,313920,7.89,-56,603.3
4/17/2022 9:29,12.2,479.9,314040,7.88,-55,603.3
4/17/2022 9:31,12.1,479.9,314160,7.89,-56,603.3
4/17/2022 9:33,12.1,480.43,314280,7.88,-55,604
4/17/2022 9:35,12.1,480.69,314400,7.89,-56,604.3
4/17/2022 9:37,12.2,481.22,314520,7.88,-55,605
4/17/2022 9:39,12.2,481.75,314640,7.88,-55,605.7
4/17/2022 9:41,12.2,482.28,314760,7.88,-55,606.3
4/17/2022 9:43,12.2,482.55,314880,7.89,-56,606.7
4/17/2022 9:45,12.2,483.34,315000,7.89,-56,607.7
4/17/2022 9:47,12.2,483.34,315120,7.89,-56,607.7
4/17/2022 9:49,12.3,483.87,315240,7.89,-56,608.3
4/17/2022 9:51,12.2,483.61,315360,7.89,-56,608
4/17/2022 9:53,12.2,483.34,315480,7.89,-56,607.7
4/17/2022 9:55,12.2,483.08,315600,7.89,-56,607.3
4/17/2022 9:57,12.3,483.61,315720,7.89,-56,608
4/17/2022 9:59,12.3,483.08,315840,7.88,-55,607.3
4/17/2022 10:01,12.3,483.61,315960,7.91,-57,608
4/17/2022 10:03,12.3,483.87,316080,7.89,-56,608.3
4/17/2022 10:05,12.3,484.14,316200,7.91,-57,608.7
4/17/2022 10:07,12.3,479.9,316320,7.91,-57,603.3
4/17/2022 10:09,12.4,485.46,316440,7.89,-56,610.3
4/17/2022 10:11,12.4,485.46,316560,7.89,-56,610.3
4/17/2022 10:13,12.4,485.73,316680,7.89,-56,610.7
4/17/2022 10:15,12.4,485.99,316800,7.89,-56,611
4/17/2022 10:17,12.4,485.99,316920,7.91,-57,611
4/17/2022 10:19,12.5,487.58,317040,7.91,-57,613
4/17/2022 10:21,12.5,487.58,317160,7.91,-57,613
4/17/2022 10:23,12.5,487.58,317280,7.93,-58,613
4/17/2022 10:25,12.5,488.11,317400,7.91,-57,613.7
4/17/2022 10:27,12.6,488.38,317520,7.89,-56,614
4/17/2022 10:29,12.6,489.44,317640,7.91,-57,615.3
4/17/2022 10:31,12.6,489.71,317760,7.91,-57,615.7
4/17/2022 10:33,12.7,489.71,317880,7.93,-58,615.7
4/17/2022 10:35,12.7,491.03,318000,7.93,-58,617.3
4/17/2022 10:37,12.7,491.03,318120,7.91,-57,617.3
4/17/2022 10:39,12.8,491.56,318240,7.93,-58,618
4/17/2022 10:41,12.8,492.62,318360,7.93,-58,619.3
4/17/2022 10:43,12.8,492.89,318480,7.93,-58,619.7
4/17/2022 10:45,12.9,493.15,318600,7.93,-58,620
4/17/2022 10:47,12.9,493.95,318720,7.93,-58,621
4/17/2022 10:49,12.9,494.48,318840,7.91,-57,621.7
4/17/2022 10:51,13,495.01,318960,7.93,-58,622.3
4/17/2022 10:53,13,495.01,319080,7.94,-59,622.3
4/17/2022 10:55,13,496.07,319200,7.94,-59,623.7
4/17/2022 10:57,13.1,496.6,319320,7.93,-58,624.3
4/17/2022 10:59,13.1,496.86,319440,7.94,-59,624.7
4/17/2022 11:01,13.1,497.39,319560,7.94,-59,625.3
4/17/2022 11:03,13.2,497.66,319680,7.93,-58,625.7
4/17/2022 11:05,13.2,498.72,319800,7.93,-58,627
4/17/2022 11:07,13.3,499.25,319920,7.94,-59,627.7
4/17/2022 11:09,13.3,499.78,320040,7.96,-60,628.3
4/17/2022 11:11,13.3,500.31,320160,7.94,-59,629
4/17/2022 11:13,13.4,501.37,320280,7.94,-59,630.3
4/17/2022 11:15,13.4,497.66,320400,7.96,-60,625.7
4/17/2022 11:17,13.5,501.9,320520,7.94,-59,631
4/17/2022 11:19,13.5,502.7,320640,7.94,-59,632
4/17/2022 11:21,13.5,503.23,320760,7.94,-59,632.7
4/17/2022 11:23,13.6,504.02,320880,7.96,-60,633.7
4/17/2022 11:25,13.6,504.55,321000,7.96,-60,634.3
4/17/2022 11:27,13.7,505.08,321120,7.96,-60,635
4/17/2022 11:29,13.7,505.61,321240,7.96,-60,635.7
4/17/2022 11:31,13.8,506.14,321360,7.94,-59,636.3
4/17/2022 11:33,13.8,506.94,321480,7.96,-60,637.3
4/17/2022 11:35,13.8,507.47,321600,7.96,-60,638
4/17/2022 11:37,13.9,507.73,321720,7.96,-60,638.3
4/17/2022 11:39,13.9,508.53,321840,7.96,-60,639.3
4/17/2022 11:41,14,509.33,321960,7.98,-61,640.3
4/17/2022 11:43,14,509.06,322080,7.98,-61,640
4/17/2022 11:45,14,509.86,322200,7.98,-61,641
4/17/2022 11:47,14.1,510.92,322320,7.98,-61,642.3
4/17/2022 11:49,14.2,510.92,322440,7.98,-61,642.3
4/17/2022 11:51,14.2,511.98,322560,7.96,-60,643.7
4/17/2022 11:53,14.2,512.51,322680,7.96,-60,644.3
4/17/2022 11:55,14.3,512.77,322800,7.96,-60,644.7
4/17/2022 11:57,14.3,513.57,322920,7.96,-60,645.7
4/17/2022 11:59,14.4,513.83,323040,7.96,-60,646
4/17/2022 12:01,14.4,514.63,323160,7.96,-60,647
4/17/2022 12:03,14.4,514.63,323280,7.98,-61,647
4/17/2022 12:05,14.5,515.42,323400,7.99,-62,648
4/17/2022 12:07,14.5,515.69,323520,7.99,-62,648.3
4/17/2022 12:09,14.5,516.22,323640,7.99,-62,649
4/17/2022 12:11,14.6,516.48,323760,7.99,-62,649.3
4/17/2022 12:13,14.6,517.81,323880,7.98,-61,651
4/17/2022 12:15,14.7,518.34,324000,7.99,-62,651.7
4/17/2022 12:17,14.7,518.61,324120,7.98,-61,652
4/17/2022 12:19,14.8,518.87,324240,7.99,-62,652.3
4/17/2022 12:21,14.8,519.93,324360,7.98,-61,653.7
4/17/2022 12:23,14.8,519.93,324480,7.99,-62,653.7
4/17/2022 12:25,14.9,520.73,324600,7.98,-61,654.7
4/17/2022 12:27,14.9,521.52,324720,7.98,-61,655.7
4/17/2022 12:29,15,521.79,324840,7.99,-62,656
4/17/2022 12:31,15,522.58,324960,8.01,-63,657
4/17/2022 12:33,15.1,523.11,325080,7.98,-61,657.7
4/17/2022 12:35,15.1,523.64,325200,7.99,-62,658.3
4/17/2022 12:37,15.2,523.38,325320,8.01,-63,658
4/17/2022 12:39,15.1,523.91,325440,7.99,-62,658.7
4/17/2022 12:41,15.2,523.64,325560,7.99,-62,658.3
4/17/2022 12:43,15.2,523.91,325680,7.99,-62,658.7
4/17/2022 12:45,15.2,524.17,325800,8.01,-63,659
4/17/2022 12:47,15.2,524.7,325920,7.99,-62,659.7
4/17/2022 12:49,15.2,524.97,326040,7.99,-62,660
4/17/2022 12:51,15.3,525.23,326160,8.03,-64,660.3
4/17/2022 12:53,15.3,526.03,326280,7.99,-62,661.3
4/17/2022 12:55,15.3,526.03,326400,8.01,-63,661.3
4/17/2022 12:57,15.4,527.09,326520,8.01,-63,662.7
4/17/2022 12:59,15.4,527.62,326640,8.01,-63,663.3
4/17/2022 13:01,15.5,528.15,326760,8.01,-63,664
4/17/2022 13:03,15.6,528.68,326880,8.01,-63,664.7
4/17/2022 13:05,15.6,529.21,327000,8.01,-63,665.3
4/17/2022 13:07,15.6,530.01,327120,8.01,-63,666.3
4/17/2022 13:09,15.7,530.54,327240,8.01,-63,667
4/17/2022 13:11,15.7,530.8,327360,8.03,-64,667.3
4/17/2022 13:13,15.8,532.13,327480,8.01,-63,669
4/17/2022 13:15,15.8,532.66,327600,8.03,-64,669.7
4/17/2022 13:17,15.9,532.92,327720,8.01,-63,670
4/17/2022 13:19,15.9,534.25,327840,7.99,-62,671.7
4/17/2022 13:21,16,534.25,327960,8.01,-63,671.7
4/17/2022 13:23,16,533.72,328080,8.01,-63,671
4/17/2022 13:25,16.1,535.04,328200,8.01,-63,672.7
4/17/2022 13:27,16.1,535.84,328320,8.01,-63,673.7
4/17/2022 13:29,16.1,536.1,328440,8.01,-63,674
4/17/2022 13:31,16.2,536.63,328560,8.01,-63,674.7
4/17/2022 13:33,16.2,536.9,328680,7.99,-62,675
4/17/2022 13:35,16.2,536.9,328800,7.99,-62,675
4/17/2022 13:37,16.3,537.96,328920,8.01,-63,676.3
4/17/2022 13:39,16.3,537.96,329040,8.01,-63,676.3
4/17/2022 13:41,16.3,537.96,329160,7.99,-62,676.3
4/17/2022 13:43,16.3,537.96,329280,7.99,-62,676.3
4/17/2022 13:45,16.3,538.23,329400,7.99,-62,676.7
4/17/2022 13:47,16.3,538.49,329520,7.99,-62,677
4/17/2022 13:49,16.4,538.49,329640,8.01,-63,677
4/17/2022 13:51,16.4,538.76,329760,7.99,-62,677.3
4/17/2022 13:53,16.4,539.02,329880,8.01,-63,677.7
4/17/2022 13:55,16.4,539.02,330000,8.01,-63,677.7
4/17/2022 13:57,16.4,539.29,330120,8.01,-63,678
4/17/2022 13:59,16.4,538.76,330240,8.01,-63,677.3
4/17/2022 14:01,16.4,539.02,330360,8.03,-64,677.7
4/17/2022 14:03,16.4,539.82,330480,8.01,-63,678.7
4/17/2022 14:05,16.4,539.55,330600,7.99,-62,678.3
4/17/2022 14:07,16.5,540.35,330720,7.99,-62,679.3
4/17/2022 14:09,16.5,540.08,330840,8.01,-63,679
4/17/2022 14:11,16.5,540.88,330960,8.03,-64,680
4/17/2022 14:13,16.6,540.88,331080,8.01,-63,680
4/17/2022 14:15,16.6,541.41,331200,7.99,-62,680.7
4/17/2022 14:17,16.6,541.41,331320,7.99,-62,680.7
4/17/2022 14:19,16.6,541.41,331440,7.99,-62,680.7
4/17/2022 14:21,16.7,541.94,331560,7.99,-62,681.3
4/17/2022 14:23,16.7,541.94,331680,8.01,-63,681.3
4/17/2022 14:25,16.7,542.47,331800,7.99,-62,682
4/17/2022 14:27,16.7,543,331920,8.01,-63,682.7
4/17/2022 14:29,16.8,543.26,332040,8.01,-63,683
4/17/2022 14:31,16.8,543.26,332160,8.01,-63,683
4/17/2022 14:33,16.9,543.79,332280,8.01,-63,683.7
4/17/2022 14:35,16.9,544.06,332400,8.01,-63,684
4/17/2022 14:37,16.9,544.32,332520,8.01,-63,684.3
4/17/2022 14:39,17,544.85,332640,7.99,-62,685
4/17/2022 14:41,17,545.12,332760,8.01,-63,685.3
4/17/2022 14:43,17,545.12,332880,8.01,-63,685.3
4/17/2022 14:45,17,545.12,333000,7.99,-62,685.3
4/17/2022 14:47,17,545.38,333120,7.99,-62,685.7
4/17/2022 14:49,17,545.38,333240,8.01,-63,685.7
4/17/2022 14:51,17,545.12,333360,8.01,-63,685.3
4/17/2022 14:53,17,545.65,333480,7.99,-62,686
4/17/2022 14:55,17,545.91,333600,8.01,-63,686.3
4/17/2022 14:57,17,545.91,333720,8.01,-63,686.3
4/17/2022 14:59,17.1,546.18,333840,8.01,-63,686.7
4/17/2022 15:01,17.1,546.44,333960,7.99,-62,687
4/17/2022 15:03,17.1,546.18,334080,7.99,-62,686.7
4/17/2022 15:05,17.1,546.97,334200,7.99,-62,687.7
4/17/2022 15:07,17.2,546.97,334320,7.99,-62,687.7
4/17/2022 15:09,17.2,546.97,334440,8.01,-63,687.7
4/17/2022 15:11,17.2,546.97,334560,7.99,-62,687.7
4/17/2022 15:13,17.2,546.97,334680,7.99,-62,687.7
4/17/2022 15:15,17.2,547.51,334800,7.99,-62,688.3
4/17/2022 15:17,17.2,547.24,334920,7.99,-62,688
4/17/2022 15:19,17.2,547.24,335040,8.03,-64,688
4/17/2022 15:21,17.2,547.24,335160,8.01,-63,688
4/17/2022 15:23,17.2,547.51,335280,7.99,-62,688.3
4/17/2022 15:25,17.2,547.51,335400,7.99,-62,688.3
4/17/2022 15:27,17.3,547.51,335520,7.99,-62,688.3
4/17/2022 15:29,17.3,547.77,335640,7.99,-62,688.7
4/17/2022 15:31,17.3,547.77,335760,7.99,-62,688.7
4/17/2022 15:33,17.3,547.77,335880,7.99,-62,688.7
4/17/2022 15:35,17.3,547.77,336000,7.99,-62,688.7
4/17/2022 15:37,17.3,547.77,336120,7.99,-62,688.7
4/17/2022 15:39,17.3,547.24,336240,7.99,-62,688
4/17/2022 15:41,17.3,548.04,336360,7.99,-62,689
4/17/2022 15:43,17.3,547.77,336480,7.98,-61,688.7
4/17/2022 15:45,17.3,547.77,336600,7.98,-61,688.7
4/17/2022 15:47,17.3,547.77,336720,7.99,-62,688.7
4/17/2022 15:49,17.3,547.51,336840,7.98,-61,688.3
4/17/2022 15:51,17.3,547.51,336960,7.98,-61,688.3
4/17/2022 15:53,17.3,547.24,337080,7.98,-61,688
4/17/2022 15:55,17.3,547.24,337200,7.99,-62,688
4/17/2022 15:57,17.3,547.51,337320,7.99,-62,688.3
4/17/2022 15:59,17.3,547.51,337440,7.98,-61,688.3
4/17/2022 16:01,17.3,547.24,337560,7.98,-61,688
4/17/2022 16:03,17.3,547.24,337680,7.98,-61,688
4/17/2022 16:05,17.3,547.24,337800,7.96,-60,688
4/17/2022 16:07,17.3,546.97,337920,7.98,-61,687.7
4/17/2022 16:09,17.3,546.97,338040,7.98,-61,687.7
4/17/2022 16:11,17.3,546.97,338160,7.99,-62,687.7
4/17/2022 16:13,17.3,546.97,338280,7.96,-60,687.7
4/17/2022 16:15,17.3,546.71,338400,7.98,-61,687.3
4/17/2022 16:17,17.3,546.44,338520,7.98,-61,687
4/17/2022 16:19,17.3,546.18,338640,7.99,-62,686.7
4/17/2022 16:21,17.2,545.91,338760,7.98,-61,686.3
4/17/2022 16:23,17.2,545.65,338880,7.98,-61,686
4/17/2022 16:25,17.2,545.65,339000,7.98,-61,686
4/17/2022 16:27,17.2,545.38,339120,7.98,-61,685.7
4/17/2022 16:29,17.2,545.38,339240,7.98,-61,685.7
4/17/2022 16:31,17.1,545.12,339360,7.98,-61,685.3
4/17/2022 16:33,17.2,544.85,339480,7.98,-61,685
4/17/2022 16:35,17.2,544.32,339600,7.98,-61,684.3
4/17/2022 16:37,17.1,544.59,339720,7.98,-61,684.7
4/17/2022 16:39,17.1,544.06,339840,7.96,-60,684
4/17/2022 16:41,17.1,544.06,339960,7.96,-60,684
4/17/2022 16:43,17.1,543.79,340080,7.96,-60,683.7
4/17/2022 16:45,17.1,543.79,340200,7.96,-60,683.7
4/17/2022 16:47,17.1,543.53,340320,7.96,-60,683.3
4/17/2022 16:49,17.1,543.79,340440,7.96,-60,683.7
4/17/2022 16:51,17.1,543.26,340560,7.96,-60,683
4/17/2022 16:53,17.1,543.26,340680,7.96,-60,683
4/17/2022 16:55,17,543.26,340800,7.96,-60,683
4/17/2022 16:57,17,543,340920,7.98,-61,682.7
4/17/2022 16:59,17,542.73,341040,7.96,-60,682.3
4/17/2022 17:01,17,542.47,341160,7.96,-60,682
4/17/2022 17:03,17,542.47,341280,7.96,-60,682
4/17/2022 17:05,16.9,542.73,341400,7.98,-61,682.3
4/17/2022 17:07,16.9,542.47,341520,7.94,-59,682
4/17/2022 17:09,16.9,541.94,341640,7.96,-60,681.3
4/17/2022 17:11,16.9,541.94,341760,7.94,-59,681.3
4/17/2022 17:13,16.9,541.67,341880,7.96,-60,681
4/17/2022 17:15,16.8,541.41,342000,7.96,-60,680.7
4/17/2022 17:17,16.8,541.67,342120,7.94,-59,681
4/17/2022 17:19,16.8,541.41,342240,7.94,-59,680.7
4/17/2022 17:21,16.7,541.14,342360,7.96,-60,680.3
4/17/2022 17:23,16.7,541.14,342480,7.96,-60,680.3
4/17/2022 17:25,16.7,540.88,342600,7.96,-60,680
4/17/2022 17:27,16.7,540.88,342720,7.94,-59,680
4/17/2022 17:29,16.7,540.88,342840,7.94,-59,680
4/17/2022 17:31,16.7,540.88,342960,7.94,-59,680
4/17/2022 17:33,16.7,540.35,343080,7.96,-60,679.3
4/17/2022 17:35,16.6,540.61,343200,7.94,-59,679.7
4/17/2022 17:37,16.6,540.35,343320,7.94,-59,679.3
4/17/2022 17:39,16.6,540.61,343440,7.94,-59,679.7
4/17/2022 17:41,16.6,540.61,343560,7.94,-59,679.7
4/17/2022 17:43,16.5,540.35,343680,7.93,-58,679.3
4/17/2022 17:45,16.6,540.08,343800,7.94,-59,679
4/17/2022 17:47,16.5,539.82,343920,7.94,-59,678.7
4/17/2022 17:49,16.5,539.82,344040,7.93,-58,678.7
4/17/2022 17:51,16.5,539.82,344160,7.94,-59,678.7
4/17/2022 17:53,16.5,539.82,344280,7.94,-59,678.7
4/17/2022 17:55,16.5,539.82,344400,7.94,-59,678.7
4/17/2022 17:57,16.4,539.29,344520,7.93,-58,678
4/17/2022 17:59,16.4,539.29,344640,7.94,-59,678
4/17/2022 18:01,16.4,538.76,344760,7.94,-59,677.3
4/17/2022 18:03,16.5,538.76,344880,7.94,-59,677.3
4/17/2022 18:05,16.4,537.96,345000,7.94,-59,676.3
4/17/2022 18:07,16.4,537.96,345120,7.93,-58,676.3
4/17/2022 18:09,16.4,537.43,345240,7.93,-58,675.7
4/17/2022 18:11,16.4,536.63,345360,7.94,-59,674.7
4/17/2022 18:13,16.3,536.9,345480,7.93,-58,675
4/17/2022 18:15,16.3,537.16,345600,7.94,-59,675.3
4/17/2022 18:17,16.3,536.9,345720,7.93,-58,675
4/17/2022 18:19,16.3,536.1,345840,7.91,-57,674
4/17/2022 18:21,16.2,535.84,345960,7.93,-58,673.7
4/17/2022 18:23,16.2,535.31,346080,7.93,-58,673
4/17/2022 18:25,16.2,534.78,346200,7.91,-57,672.3
4/17/2022 18:27,16.1,534.25,346320,7.89,-56,671.7
4/17/2022 18:29,16.1,533.98,346440,7.91,-57,671.3
4/17/2022 18:31,16.1,533.98,346560,7.91,-57,671.3
4/17/2022 18:33,16,533.45,346680,7.91,-57,670.7
4/17/2022 18:35,16,533.19,346800,7.91,-57,670.3
4/17/2022 18:37,16,532.92,346920,7.89,-56,670
4/17/2022 18:39,16,532.66,347040,7.91,-57,669.7
4/17/2022 18:41,15.9,532.39,347160,7.91,-57,669.3
4/17/2022 18:43,15.9,531.6,347280,7.91,-57,668.3
4/17/2022 18:45,15.9,531.86,347400,7.89,-56,668.7
4/17/2022 18:47,15.8,530.8,347520,7.89,-56,667.3
4/17/2022 18:49,15.8,531.07,347640,7.89,-56,667.7
4/17/2022 18:51,15.8,530.8,347760,7.88,-55,667.3
4/17/2022 18:53,15.7,530.54,347880,7.89,-56,667
4/17/2022 18:55,15.7,530.01,348000,7.88,-55,666.3
4/17/2022 18:57,15.7,530.01,348120,7.89,-56,666.3
4/17/2022 18:59,15.6,530.01,348240,7.89,-56,666.3
4/17/2022 19:01,15.6,529.48,348360,7.88,-55,665.7
4/17/2022 19:03,15.6,528.95,348480,7.88,-55,665
4/17/2022 19:05,15.5,528.95,348600,7.88,-55,665
4/17/2022 19:07,15.5,528.68,348720,7.88,-55,664.7
4/17/2022 19:09,15.5,528.42,348840,7.88,-55,664.3
4/17/2022 19:11,15.4,528.15,348960,7.88,-55,664
4/17/2022 19:13,15.4,527.89,349080,7.88,-55,663.7
4/17/2022 19:15,15.4,526.82,349200,7.88,-55,662.3
4/17/2022 19:17,15.4,527.35,349320,7.86,-54,663
4/17/2022 19:19,15.3,527.09,349440,7.86,-54,662.7
4/17/2022 19:21,15.3,526.56,349560,7.88,-55,662
4/17/2022 19:23,15.3,526.29,349680,7.88,-55,661.7
4/17/2022 19:25,15.2,525.5,349800,7.88,-55,660.7
4/17/2022 19:27,15.2,525.23,349920,7.88,-55,660.3
4/17/2022 19:29,15.2,524.97,350040,7.86,-54,660
4/17/2022 19:31,15.1,524.44,350160,7.86,-54,659.3
4/17/2022 19:33,15.1,524.44,350280,7.86,-54,659.3
4/17/2022 19:35,15.1,524.17,350400,7.86,-54,659
4/17/2022 19:37,15,523.64,350520,7.86,-54,658.3
4/17/2022 19:39,15,523.38,350640,7.86,-54,658
4/17/2022 19:41,15,522.85,350760,7.86,-54,657.3
4/17/2022 19:43,14.9,522.85,350880,7.86,-54,657.3
4/17/2022 19:45,14.9,522.05,351000,7.86,-54,656.3
4/17/2022 19:47,14.9,521.79,351120,7.86,-54,656
4/17/2022 19:49,14.9,521.52,351240,7.84,-53,655.7
4/17/2022 19:51,14.8,521.26,351360,7.84,-53,655.3
4/17/2022 19:53,14.8,520.99,351480,7.84,-53,655
4/17/2022 19:55,14.8,517.54,351600,7.83,-52,650.7
4/17/2022 19:57,14.8,520.2,351720,7.86,-54,654
4/17/2022 19:59,14.7,519.67,351840,7.84,-53,653.3
4/17/2022 20:01,14.7,519.14,351960,7.84,-53,652.7
4/17/2022 20:03,14.7,519.14,352080,7.84,-53,652.7
4/17/2022 20:05,14.6,518.61,352200,7.84,-53,652
4/17/2022 20:07,14.6,518.08,352320,7.84,-53,651.3
4/17/2022 20:09,14.6,518.08,352440,7.84,-53,651.3
4/17/2022 20:11,14.6,517.28,352560,7.84,-53,650.3
4/17/2022 20:13,14.5,517.54,352680,7.83,-52,650.7
4/17/2022 20:15,14.5,516.75,352800,7.84,-53,649.7
4/17/2022 20:17,14.5,516.48,352920,7.83,-52,649.3
4/17/2022 20:19,14.5,516.48,353040,7.83,-52,649.3
4/17/2022 20:21,14.4,516.22,353160,7.83,-52,649
4/17/2022 20:23,14.4,515.69,353280,7.83,-52,648.3
4/17/2022 20:25,14.4,515.42,353400,7.83,-52,648
4/17/2022 20:27,14.4,514.89,353520,7.83,-52,647.3
4/17/2022 20:29,14.3,514.63,353640,7.84,-53,647
4/17/2022 20:31,14.3,514.36,353760,7.83,-52,646.7
4/17/2022 20:33,14.3,514.1,353880,7.83,-52,646.3
4/17/2022 20:35,14.3,513.83,354000,7.81,-51,646
4/17/2022 20:37,14.2,513.3,354120,7.83,-52,645.3
4/17/2022 20:39,14.2,513.04,354240,7.81,-51,645
4/17/2022 20:41,14.2,513.3,354360,7.81,-51,645.3
4/17/2022 20:43,14.2,512.77,354480,7.83,-52,644.7
4/17/2022 20:45,14.2,512.77,354600,7.83,-52,644.7
4/17/2022 20:47,14.1,511.98,354720,7.83,-52,643.7
4/17/2022 20:49,14.1,511.98,354840,7.83,-52,643.7
4/17/2022 20:51,14.1,511.71,354960,7.83,-52,643.3
4/17/2022 20:53,14.1,511.45,355080,7.81,-51,643
4/17/2022 20:55,14.1,511.18,355200,7.83,-52,642.7
4/17/2022 20:57,14,510.92,355320,7.83,-52,642.3
4/17/2022 20:59,14,510.92,355440,7.81,-51,642.3
4/17/2022 21:01,14,510.39,355560,7.79,-50,641.7
4/17/2022 21:03,14,510.12,355680,7.83,-52,641.3
4/17/2022 21:05,14,509.86,355800,7.81,-51,641
4/17/2022 21:07,14,509.86,355920,7.83,-52,641
4/17/2022 21:09,14,509.33,356040,7.81,-51,640.3
4/17/2022 21:11,13.9,509.06,356160,7.81,-51,640
4/17/2022 21:13,13.9,509.06,356280,7.81,-51,640
4/17/2022 21:15,13.9,508.8,356400,7.81,-51,639.7
4/17/2022 21:17,13.8,508.53,356520,7.79,-50,639.3
4/17/2022 21:19,13.9,508.53,356640,7.83,-52,639.3
4/17/2022 21:21,13.8,508,356760,7.79,-50,638.7
4/17/2022 21:23,13.8,507.73,356880,7.81,-51,638.3
4/17/2022 21:25,13.8,507.47,357000,7.81,-51,638
4/17/2022 21:27,13.8,507.47,357120,7.81,-51,638
4/17/2022 21:29,13.8,507.2,357240,7.81,-51,637.7
4/17/2022 21:31,13.7,507.2,357360,7.81,-51,637.7
4/17/2022 21:33,13.7,505.35,357480,7.79,-50,635.3
4/17/2022 21:35,13.7,507.2,357600,7.81,-51,637.7
4/17/2022 21:37,13.7,506.14,357720,7.81,-51,636.3
4/17/2022 21:39,13.7,506.14,357840,7.83,-52,636.3
4/17/2022 21:41,13.7,505.88,357960,7.81,-51,636
4/17/2022 21:43,13.7,505.61,358080,7.79,-50,635.7
4/17/2022 21:45,13.7,505.61,358200,7.81,-51,635.7
4/17/2022 21:47,13.6,505.35,358320,7.81,-51,635.3
4/17/2022 21:49,13.6,505.35,358440,7.79,-50,635.3
4/17/2022 21:51,13.6,505.35,358560,7.79,-50,635.3
4/17/2022 21:53,13.6,505.08,358680,7.79,-50,635
4/17/2022 21:55,13.6,504.55,358800,7.81,-51,634.3
4/17/2022 21:57,13.6,504.29,358920,7.79,-50,634
4/17/2022 21:59,13.6,504.29,359040,7.81,-51,634
4/17/2022 22:01,13.5,503.76,359160,7.81,-51,633.3
4/17/2022 22:03,13.5,503.76,359280,7.81,-51,633.3
4/17/2022 22:05,13.5,503.76,359400,7.81,-51,633.3
4/17/2022 22:07,13.5,503.76,359520,7.81,-51,633.3
4/17/2022 22:09,13.5,503.49,359640,7.81,-51,633
4/17/2022 22:11,13.5,503.23,359760,7.81,-51,632.7
4/17/2022 22:13,13.5,502.96,359880,7.81,-51,632.3
4/17/2022 22:15,13.4,503.23,360000,7.79,-50,632.7
4/17/2022 22:17,13.4,502.96,360120,7.81,-51,632.3
4/17/2022 22:19,13.4,502.96,360240,7.81,-51,632.3
4/17/2022 22:21,13.4,502.43,360360,7.79,-50,631.7
4/17/2022 22:23,13.4,502.7,360480,7.79,-50,632
4/17/2022 22:25,13.3,502.43,360600,7.81,-51,631.7
4/17/2022 22:27,13.3,502.17,360720,7.81,-51,631.3
4/17/2022 22:29,13.3,501.9,360840,7.81,-51,631
4/17/2022 22:31,13.3,501.9,360960,7.78,-49,631
4/17/2022 22:33,13.3,501.9,361080,7.81,-51,631
4/17/2022 22:35,13.3,501.64,361200,7.81,-51,630.7
4/17/2022 22:37,13.3,501.64,361320,7.79,-50,630.7
4/17/2022 22:39,13.3,501.64,361440,7.81,-51,630.7
4/17/2022 22:41,13.3,497.66,361560,7.79,-50,625.7
4/17/2022 22:43,13.3,501.64,361680,7.79,-50,630.7
4/17/2022 22:45,13.3,500.84,361800,7.79,-50,629.7
4/17/2022 22:47,13.3,501.11,361920,7.79,-50,630
4/17/2022 22:49,13.3,501.11,362040,7.81,-51,630
4/17/2022 22:51,13.3,500.84,362160,7.79,-50,629.7
4/17/2022 22:53,13.3,500.58,362280,7.79,-50,629.3
4/17/2022 22:55,13.2,500.31,362400,7.79,-50,629
4/17/2022 22:57,13.2,500.31,362520,7.81,-51,629
4/17/2022 22:59,13.2,500.31,362640,7.79,-50,629
4/17/2022 23:01,13.2,500.31,362760,7.81,-51,629
4/17/2022 23:03,13.2,500.05,362880,7.81,-51,628.7
4/17/2022 23:05,13.2,499.78,363000,7.79,-50,628.3
4/17/2022 23:07,13.2,499.52,363120,7.81,-51,628
4/17/2022 23:09,13.2,499.25,363240,7.81,-51,627.7
4/17/2022 23:11,13.2,498.99,363360,7.81,-51,627.3
4/17/2022 23:13,13.1,498.99,363480,7.79,-50,627.3
